"ST04Q01";"ST15Q01";"ST19Q01";"misced";"fisced";"CLCUSE1";"ESCS";"FAMSTRUC";"BELONG";"STUDREL";"ATTLNACT";"ATSCHL";"ANXMAT";"FAILMAT";"INSTMOT";"INTMAT";"SMATBEH";"MATHEFF";"MATINTFC";"MATWKETH";"SCMAT";"SUBNORM"
0,503125;-0,164375;-0,365;0,104375;0,1390625;1,6084375;0,085578125;0,088125;-0,376353125;0,739778125;-0,3794205;0,662265625;-0,341484375;-0,66116096875;1,59994375;0,800703125;-2,20936221875;-0,25359375;1,43952053125;-0,0630695625;0,345203125;0,27982021875
0,503125;-0,164375;-0,365;2,104375;2,1390625;0,6084375;0,965578125;0,088125;1,413646875;0,379778125;0,4808795;-0,347734375;0,418515625;1,01973903125;-0,89005625;-1,059296875;0,74183778125;0,70640625;-1,54987946875;0,1152304375;-0,584796875;-0,74037978125
-0,496875;1,835625;-0,365;-1,895625;0,1390625;-0,3915625;0,485578125;0,088125;0,813646875;-0,550221875;1,1717795;0,132265625;-0,611484375;0,74583903125;1,59994375;-0,109296875;0,89263778125;2,19640625;0,16052053125;-0,4085695625;0,585203125;-0,06827978125
0,503125;1,835625;-0,365;2,104375;2,1390625;0,6084375;1,145578125;0,088125;-0,376353125;1,059778125;0,4808795;-0,347734375;-0,611484375;-0,91436096875;0,05994375;0,470703125;-0,14126221875;0,46640625;0,16052053125;0,2954304375;0,345203125;0,27982021875
-0,496875;-1,164375;-0,365;-1,895625;0,1390625;0,6084375;0,575578125;0,088125;-0,376353125;0,379778125;1,1717795;-1,057734375;0,648515625;0,74583903125;-0,38005625;-0,109296875;-2,20936221875;-0,25359375;-1,54987946875;-0,0630695625;0,345203125;0,63742021875
-0,496875;1,835625;0,635;-1,895625;1,1390625;0,6084375;0,145578125;0,088125;-0,376353125;-0,550221875;-0,9791205;-0,747734375;-0,081484375;0,02983903125;0,50994375;1,120703125;0,57343778125;-0,99359375;1,32992053125;-0,2380695625;0,115203125;0,63742021875
0,503125;-1,164375;-0,365;2,104375;-1,8609375;-1,3915625;0,965578125;0,088125;-1,426353125;-1,750221875;1,1717795;-0,747734375;0,418515625;0,74583903125;0,05994375;-0,769296875;-1,09176221875;-1,28359375;-1,54987946875;-1,3615695625;-0,354796875;-0,74037978125
0,503125;1,835625;-0,365;0,104375;0,1390625;-0,3915625;0,465578125;0,088125;0,813646875;0,739778125;0,4808795;0,132265625;0,878515625;-0,19586096875;0,50994375;1,120703125;0,14793778125;-0,09359375;1,43952053125;-0,2380695625;1,315203125;-0,06827978125
0,503125;-1,164375;-0,365;1,104375;2,1390625;-1,3915625;0,775578125;0,088125;-1,306353125;1,059778125;1,1717795;2,242265625;0,178515625;0,25823903125;0,05994375;-1,889296875;-0,52586221875;0,70640625;-1,26757946875;0,1152304375;-1,344796875;-0,40797978125
0,503125;1,835625;-0,365;0,104375;-1,8609375;-0,3915625;-1,004421875;0,088125;-0,376353125;-0,090221875;-0,3794205;1,272265625;-0,081484375;-0,19586096875;0,05994375;-0,449296875;-0,52586221875;-0,70359375;-0,75017946875;-0,0630695625;-0,584796875;-0,06827978125
0,503125;-1,164375;-0,365;2,104375;-1,8609375;0,6084375;0,855578125;-0,911875;0,553646875;1,059778125;-0,9791205;2,242265625;-0,081484375;1,68863903125;-0,38005625;0,190703125;-2,20936221875;-0,40359375;1,43952053125;-1,5141695625;-0,844796875;-0,40797978125
-0,496875;1,835625;-0,365;-1,895625;0,1390625;-0,3915625;-0,744421875;0,088125;-0,376353125;-0,550221875;1,1717795;-0,347734375;0,418515625;0,49473903125;1,11994375;1,120703125;0,14793778125;0,26640625;1,43952053125;0,1152304375;0,585203125;1,00372021875
-0,496875;-1,164375;2,635;2,104375;2,1390625;-0,3915625;0,665578125;0,088125;-0,376353125;1,439778125;1,1717795;-0,347734375;-0,081484375;-0,19586096875;0,05994375;-0,769296875;0,14793778125;1,39640625;-1,54987946875;-0,4085695625;-0,124796875;0,63742021875
0,503125;-1,164375;-0,365;0,104375;2,1390625;1,6084375;0,845578125;0,088125;-0,376353125;-0,090221875;0,0475795;-0,347734375;0,418515625;-0,91436096875;0,05994375;-0,449296875;0,57343778125;-1,13359375;0,64142053125;0,1152304375;-0,124796875;-0,06827978125
-0,496875;0,835625;-0,365;-1,895625;-1,8609375;-1,3915625;-0,704421875;0,088125;-0,906353125;1,439778125;-0,3794205;0,132265625;0,418515625;1,32773903125;-0,38005625;-0,449296875;-0,52586221875;-1,13359375;0,16052053125;-0,2380695625;-1,074796875;-0,40797978125
-0,496875;-0,164375;-0,365;-0,895625;0,1390625;-1,3915625;0,055578125;0,088125;-1,056353125;-0,550221875;-0,9791205;-0,747734375;0,178515625;0,49473903125;-0,66005625;-0,449296875;-1,09176221875;-1,13359375;-0,36647946875;-0,7370695625;-0,824796875;-0,06827978125
-0,496875;-0,164375;-0,365;-1,895625;0,1390625;-1,3915625;0,015578125;0,088125;0,073646875;-0,550221875;0,0475795;-0,747734375;1,118515625;-1,19406096875;-0,66005625;-1,889296875;-2,20936221875;-0,99359375;-1,49107946875;-0,7370695625;-1,344796875;0,27982021875
-0,496875;-1,164375;-0,365;0,104375;0,1390625;0,6084375;0,475578125;0,088125;-1,306353125;-0,550221875;0,4808795;-1,327734375;-0,341484375;0,02983903125;-0,38005625;-0,449296875;0,57343778125;0,07640625;-1,54987946875;-0,2380695625;0,115203125;-0,40797978125
-0,496875;-0,164375;-0,365;-1,895625;-1,8609375;0,6084375;-0,114421875;-0,911875;-0,566353125;-0,090221875;1,1717795;-0,747734375;1,388515625;1,32773903125;-0,38005625;-1,889296875;0,57343778125;-1,28359375;-0,26837946875;0,2954304375;-1,674796875;-0,06827978125
-0,496875;1,835625;-0,365;2,104375;0,1390625;0,6084375;1,125578125;0,088125;-1,056353125;0,379778125;0,0475795;-0,347734375;0,178515625;0,02983903125;-0,38005625;0,190703125;0,14793778125;-0,99359375;0,16052053125;0,8436304375;-0,824796875;-0,40797978125
0,503125;-1,164375;-0,365;2,104375;2,1390625;-0,3915625;-0,024421875;0,088125;-0,566353125;-0,090221875;1,1717795;-0,347734375;-0,341484375;-0,66116096875;1,59994375;1,700703125;1,28243778125;0,46640625;-0,26837946875;0,2954304375;1,315203125;0,63742021875
0,503125;1,835625;-0,365;-0,895625;1,1390625;2,6084375;1,165578125;0,088125;-0,156353125;-0,090221875;0,0475795;-0,747734375;-0,341484375;0,74583903125;0,05994375;-1,379296875;-1,09176221875;0,99640625;-0,75017946875;-1,2082695625;1,055203125;-0,74037978125
0,503125;-0,164375;2,635;-1,895625;0,1390625;-0,3915625;-1,084421875;0,088125;-0,566353125;-0,090221875;0,4808795;-0,347734375;-0,611484375;-0,66116096875;0,80994375;0,190703125;-2,20936221875;-0,09359375;1,43952053125;-0,8964695625;-0,124796875;0,27982021875
0,503125;-1,164375;-0,365;0,104375;-2,8609375;-1,3915625;-1,014421875;0,088125;-0,376353125;-1,980221875;-2,1481205;-1,327734375;-0,081484375;0,25823903125;-2,29005625;-1,889296875;-2,20936221875;-0,25359375;1,43952053125;-2,6147695625;0,585203125;-0,06827978125
0,503125;1,835625;-0,365;0,104375;0,1390625;-0,3915625;-0,424421875;1,088125;0,553646875;1,059778125;1,1717795;-0,347734375;0,418515625;0,02983903125;1,59994375;-0,769296875;0,14793778125;-0,09359375;0,64142053125;0,1152304375;-0,124796875;0,27982021875
-0,496875;-0,164375;-0,365;2,104375;-2,8609375;0,6084375;0,495578125;0,088125;-0,376353125;-0,550221875;1,1717795;-0,747734375;0,178515625;0,25823903125;1,59994375;-0,109296875;1,03063778125;0,26640625;-0,75017946875;0,1152304375;1,055203125;1,37862021875
-0,496875;1,835625;-0,365;0,104375;2,1390625;0,6084375;0,725578125;0,088125;-3,696353125;-0,090221875;0,0475795;-1,567734375;1,748515625;0,74583903125;-1,11005625;-1,379296875;0,14793778125;-2,12359375;-1,54987946875;-1,0534695625;-1,674796875;1,37862021875
0,503125;-1,164375;0,635;2,104375;1,1390625;-0,3915625;1,155578125;0,088125;-1,186353125;2,089778125;-0,3794205;-0,747734375;-0,081484375;0,25823903125;-1,11005625;-1,379296875;-0,52586221875;0,46640625;-1,54987946875;-2,9547695625;0,115203125;-0,06827978125
-0,496875;-0,164375;-0,365;0,104375;1,1390625;-0,3915625;0,655578125;0,088125;-0,156353125;-0,090221875;0,4808795;0,662265625;-0,611484375;-0,19586096875;0,05994375;0,800703125;-0,14126221875;0,70640625;0,64142053125;-0,0630695625;0,815203125;0,63742021875
-0,496875;-1,164375;-0,365;2,104375;-1,8609375;-0,3915625;0,045578125;0,088125;-1,306353125;-0,090221875;1,1717795;0,662265625;0,878515625;0,74583903125;-0,89005625;-0,769296875;0,74183778125;-0,55359375;-0,75017946875;-1,2082695625;-0,354796875;-0,06827978125
-0,496875;-0,164375;-0,365;1,104375;-1,8609375;0,6084375;0,105578125;0,088125;-1,536353125;-0,090221875;-0,3794205;-1,327734375;0,418515625;0,25823903125;0,05994375;0,190703125;-2,20936221875;-0,99359375;0,16052053125;-1,0534695625;-0,584796875;1,00372021875
-0,496875;-1,164375;2,635;1,104375;-1,8609375;-0,3915625;0,485578125;-0,911875;1,093646875;0,739778125;1,1717795;1,272265625;0,648515625;0,49473903125;-1,82005625;-0,769296875;-0,14126221875;-1,58359375;-1,54987946875;0,6577304375;-1,344796875;-0,40797978125
-0,496875;-1,164375;-0,365;2,104375;0,1390625;0,6084375;0,815578125;0,088125;-0,376353125;0,379778125;1,1717795;-0,347734375;0,878515625;0,74583903125;-0,89005625;-0,449296875;-2,20936221875;-0,40359375;-1,32437946875;-0,7370695625;-1,344796875;-0,74037978125
-0,496875;-1,164375;2,635;2,104375;2,1390625;0,6084375;0,665578125;0,088125;-0,156353125;-0,550221875;1,1717795;1,272265625;-0,081484375;1,01973903125;0,80994375;0,190703125;-2,20936221875;-0,09359375;-1,54987946875;0,2954304375;0,115203125;0,27982021875
0,503125;-1,164375;-0,365;-1,895625;-2,8609375;-0,3915625;-0,614421875;0,088125;-1,186353125;-0,860221875;0,4808795;-1,057734375;1,118515625;0,02983903125;0,05994375;-0,769296875;-0,14126221875;-3,82359375;0,16052053125;-0,7370695625;-0,584796875;-1,06537978125
0,503125;-1,164375;-0,365;2,104375;-1,8609375;-0,3915625;0,925578125;0,088125;1,413646875;-0,090221875;-1,4633205;-0,747734375;-1,821484375;0,02983903125;-0,38005625;-1,889296875;1,28243778125;0,46640625;-0,75017946875;0,6577304375;1,055203125;1,00372021875
0,503125;0,835625;-0,365;2,104375;2,1390625;2,6084375;1,335578125;0,088125;0,073646875;-0,090221875;-0,3794205;-0,347734375;0,418515625;0,25823903125;-0,89005625;-0,449296875;0,37943778125;0,70640625;-0,26837946875;-0,2380695625;0,115203125;0,27982021875
0,503125;-1,164375;-0,365;2,104375;2,1390625;2,6084375;0,845578125;0,088125;0,553646875;1,439778125;1,1717795;1,272265625;-0,871484375;-0,42416096875;1,11994375;1,400703125;1,03063778125;2,19640625;-0,75017946875;1,5151304375;2,195203125;0,27982021875
-0,496875;-1,164375;-0,365;-1,895625;-1,8609375;-0,3915625;-0,234421875;0,088125;-0,566353125;0,379778125;-0,3794205;-0,347734375;-0,611484375;-0,91436096875;0,05994375;0,190703125;-1,09176221875;-0,42359375;0,16052053125;0,1152304375;0,585203125;0,27982021875
-0,496875;1,835625;1,635;-3,895625;-3,8609375;-0,3915625;-1,914421875;0,088125;-0,566353125;1,059778125;1,1717795;-0,347734375;-0,081484375;-0,91436096875;-0,38005625;-0,109296875;-1,09176221875;-1,13359375;-1,54987946875;-1,0534695625;-1,674796875;1,37862021875
-0,496875;-0,164375;-0,365;2,104375;2,1390625;-0,3915625;0,975578125;0,088125;-0,156353125;-0,860221875;1,1717795;-1,327734375;-0,081484375;0,25823903125;0,50994375;-0,109296875;-0,52586221875;-0,09359375;-0,75017946875;-0,4085695625;-0,124796875;-0,06827978125
-0,496875;-1,164375;-0,365;0,104375;2,1390625;0,6084375;0,965578125;0,088125;-0,566353125;-0,090221875;-0,9791205;-0,747734375;0,178515625;0,25823903125;-0,38005625;-1,889296875;-2,20936221875;-0,99359375;0,16052053125;-1,2082695625;-1,674796875;-0,74037978125
0,503125;-1,164375;-0,365;0,104375;-1,8609375;0,6084375;0,375578125;0,088125;2,623646875;2,089778125;0,4808795;1,272265625;-0,081484375;-1,92106096875;1,59994375;0,800703125;0,57343778125;2,19640625;0,16052053125;0,6577304375;0,585203125;-0,06827978125
0,503125;-0,164375;-0,365;2,104375;2,1390625;0,6084375;0,835578125;0,088125;-0,616353125;0,739778125;1,1717795;-0,347734375;-1,141484375;-1,19406096875;1,59994375;0,800703125;0,57343778125;-0,25359375;-0,12607946875;1,8217304375;0,885203125;0,03492021875
-0,496875;-0,164375;2,635;0,104375;0,1390625;2,6084375;0,855578125;0,088125;-1,876353125;-0,090221875;0,0475795;-0,347734375;0,418515625;0,02983903125;-0,66005625;-1,059296875;-1,09176221875;-0,99359375;0,16052053125;-0,7370695625;-0,824796875;-0,74037978125
-0,496875;-1,164375;-0,365;-1,895625;0,1390625;0,6084375;-0,494421875;0,088125;-0,376353125;-0,090221875;-0,9791205;-0,347734375;-0,611484375;-0,19586096875;0,05994375;-0,449296875;-0,52586221875;-0,84359375;1,43952053125;0,1152304375;0,115203125;0,27982021875
0,503125;-0,164375;-0,365;2,104375;2,1390625;2,6084375;1,485578125;0,088125;0,553646875;2,089778125;1,1717795;1,272265625;-1,441484375;-0,42416096875;1,59994375;2,180703125;1,87063778125;2,19640625;1,43952053125;1,5151304375;2,195203125;1,37862021875
-0,496875;-0,164375;-0,365;0,104375;0,1390625;2,6084375;-0,304421875;0,088125;-1,756353125;-1,330221875;-0,9791205;-1,567734375;2,408515625;1,32773903125;-1,82005625;-1,379296875;-0,52586221875;-2,12359375;-1,32437946875;-1,5141695625;-1,674796875;1,37862021875
-0,496875;-0,164375;-0,365;-1,895625;-0,8609375;2,6084375;0,285578125;0,088125;1,093646875;1,439778125;1,1717795;1,272265625;-1,441484375;-0,42416096875;1,59994375;0,800703125;0,37943778125;0,46640625;-0,75017946875;1,2568304375;0,345203125;1,37862021875
0,503125;1,835625;-0,365;-2,895625;-2,8609375;-0,3915625;-0,554421875;0,088125;-0,906353125;-0,090221875;-0,9791205;-0,747734375;0,178515625;0,25823903125;-0,38005625;-0,449296875;-0,14126221875;-0,84359375;0,64142053125;-1,0534695625;-0,584796875;-0,40797978125
0,503125;-0,164375;-0,365;0,104375;2,1390625;0,6084375;0,525578125;0,088125;-1,186353125;-1,540221875;1,1717795;0,662265625;2,408515625;1,01973903125;1,59994375;-1,379296875;1,15963778125;-0,99359375;1,43952053125;1,8659304375;-1,674796875;1,37862021875
-0,496875;1,835625;0,635;1,104375;-2,8609375;0,6084375;-0,474421875;-0,911875;-1,426353125;-0,860221875;-0,9791205;-1,327734375;0,878515625;-0,66116096875;0,05994375;-0,769296875;-0,52586221875;-1,43359375;0,16052053125;-0,8964695625;-1,344796875;-0,74037978125
0,503125;-1,164375;-0,365;-1,895625;0,1390625;1,6084375;-0,594421875;0,088125;-0,156353125;0,379778125;-0,9791205;-0,347734375;-0,081484375;0,49473903125;-0,66005625;-0,449296875;0,14793778125;-0,70359375;-1,54987946875;-0,4085695625;-1,074796875;-0,40797978125
-0,496875;-1,164375;-0,365;0,104375;0,1390625;0,6084375;0,115578125;-0,911875;-0,376353125;0,739778125;0,4808795;-0,347734375;-0,081484375;-1,51806096875;1,11994375;0,800703125;-0,14126221875;0,26640625;-0,26837946875;-0,2380695625;0,585203125;0,63742021875
-0,496875;-1,164375;-0,365;2,104375;2,1390625;0,6084375;1,305578125;0,088125;1,093646875;0,379778125;1,1717795;0,132265625;-0,081484375;0,02983903125;1,59994375;-0,449296875;-0,52586221875;-0,84359375;-0,75017946875;1,2568304375;-0,824796875;1,00372021875
0,503125;-1,164375;-0,365;2,104375;-2,8609375;-0,3915625;0,815578125;0,088125;0,813646875;-1,110221875;-0,3794205;-0,347734375;0,418515625;0,02983903125;-0,89005625;-0,769296875;-0,14126221875;-0,70359375;-1,54987946875;-1,0534695625;-0,584796875;-0,06827978125
0,503125;-0,164375;-0,365;2,104375;2,1390625;2,6084375;0,745578125;0,088125;-0,566353125;-0,090221875;1,1717795;-0,347734375;0,178515625;0,02983903125;-0,66005625;-0,769296875;-0,52586221875;-0,25359375;-0,75017946875;-0,7370695625;-0,124796875;-0,40797978125
0,503125;-1,164375;-0,365;2,104375;2,1390625;2,6084375;1,195578125;0,088125;0,073646875;0,379778125;1,1717795;0,662265625;-0,871484375;0,02983903125;1,59994375;0,800703125;0,14793778125;1,39640625;1,43952053125;1,2568304375;1,635203125;1,37862021875
0,503125;-0,164375;2,635;1,104375;0,1390625;0,6084375;-0,964421875;-0,911875;-0,376353125;0,379778125;1,1717795;-0,747734375;-0,611484375;0,02983903125;0,05994375;1,400703125;-0,14126221875;0,07640625;-0,26837946875;0,6577304375;1,055203125;-1,06537978125
0,503125;-0,164375;-0,365;0,104375;2,1390625;0,6084375;-0,234421875;-0,911875;-0,156353125;-0,090221875;-0,9791205;0,662265625;-0,081484375;-0,91436096875;-0,38005625;-0,449296875;-1,09176221875;-0,25359375;-0,75017946875;-1,0534695625;-0,354796875;-0,40797978125
-0,496875;-1,164375;-0,365;2,104375;2,1390625;-0,3915625;1,485578125;0,088125;2,623646875;1,439778125;0,4808795;1,272265625;-0,611484375;1,01973903125;-0,38005625;0,800703125;0,37943778125;0,46640625;-0,75017946875;0,4760304375;0,585203125;0,63742021875
-0,496875;1,835625;-0,365;-1,895625;0,1390625;-0,3915625;-0,164421875;0,088125;-0,376353125;1,059778125;1,1717795;0,662265625;-0,611484375;-0,66116096875;0,50994375;0,190703125;-0,52586221875;0,46640625;1,43952053125;0,2954304375;0,815203125;-0,06827978125
-0,496875;1,835625;-0,365;2,104375;2,1390625;1,6084375;1,415578125;0,088125;1,093646875;1,059778125;1,1717795;0,662265625;-0,611484375;0,02983903125;1,59994375;1,120703125;1,06023778125;0,46640625;1,43952053125;1,0398304375;1,055203125;1,37862021875
0,503125;-0,164375;-0,365;1,104375;2,1390625;1,6084375;1,545578125;0,088125;1,093646875;-0,090221875;1,1717795;-0,347734375;0,648515625;0,25823903125;0,05994375;-0,449296875;0,14793778125;-0,40359375;-1,54987946875;-0,8964695625;0,115203125;1,00372021875
-0,496875;-1,164375;-0,365;2,104375;2,1390625;0,6084375;0,205578125;0,088125;-0,156353125;-0,090221875;1,1717795;-0,347734375;-0,871484375;-0,66116096875;1,11994375;1,400703125;1,03063778125;0,07640625;1,43952053125;0,2954304375;0,585203125;1,00372021875
0,503125;-1,164375;-0,365;-1,895625;-2,8609375;-0,3915625;-0,574421875;0,088125;0,313646875;-0,090221875;-0,9791205;-0,347734375;-0,611484375;0,49473903125;0,05994375;-0,449296875;-1,09176221875;-0,25359375;1,43952053125;-0,0630695625;0,585203125;0,27982021875
-0,496875;-1,164375;-0,365;0,104375;0,1390625;0,6084375;0,565578125;0,088125;0,313646875;-0,090221875;-0,9791205;0,662265625;-0,611484375;-1,51806096875;0,05994375;0,800703125;-0,52586221875;-0,55359375;0,64142053125;0,1152304375;0,585203125;0,27982021875
-0,496875;-0,164375;0,635;2,104375;0,1390625;0,6084375;1,045578125;0,088125;-0,156353125;-0,090221875;1,1717795;0,132265625;-0,081484375;-1,51806096875;0,50994375;-0,449296875;-1,09176221875;-0,84359375;-0,26837946875;0,1152304375;0,345203125;1,37862021875
-0,496875;-0,164375;-0,365;2,104375;2,1390625;-0,3915625;1,455578125;0,088125;1,833646875;-0,090221875;1,1717795;-0,347734375;-0,081484375;-0,66116096875;0,80994375;0,470703125;0,14793778125;-0,25359375;-1,49107946875;0,2954304375;0,815203125;0,27982021875
0,503125;-1,164375;-0,365;1,104375;2,1390625;-1,3915625;0,375578125;0,088125;-0,546353125;-0,550221875;0,4808795;0,662265625;-1,141484375;-0,66116096875;1,59994375;0,800703125;0,37943778125;0,99640625;1,23292053125;1,0398304375;1,055203125;-0,40797978125
0,503125;1,835625;-0,365;0,104375;0,1390625;0,6084375;-0,224421875;0,088125;-0,156353125;1,439778125;1,1717795;2,242265625;-0,081484375;0,49473903125;-0,38005625;0,190703125;0,57343778125;-0,84359375;-1,54987946875;-0,4085695625;-0,584796875;0,63742021875
0,503125;0,835625;-0,365;2,104375;0,1390625;0,6084375;1,215578125;0,088125;-0,746353125;-0,550221875;0,4808795;-0,347734375;-0,081484375;0,02983903125;0,05994375;-0,449296875;-0,52586221875;-0,70359375;0,16052053125;-0,5746695625;0,115203125;0,27982021875
-0,496875;1,835625;-0,365;-1,895625;-2,8609375;0,6084375;-0,374421875;0,088125;-1,996353125;-0,550221875;1,1717795;1,272265625;2,408515625;-0,19586096875;0,80994375;-1,059296875;0,89263778125;-0,84359375;-1,54987946875;1,5151304375;-1,074796875;1,37862021875
0,503125;-1,164375;-0,365;2,104375;0,1390625;0,6084375;0,965578125;0,088125;-0,376353125;1,439778125;0,4808795;-0,347734375;-0,081484375;0,74583903125;0,05994375;-0,449296875;-0,14126221875;0,46640625;-0,75017946875;-0,2380695625;0,345203125;-0,40797978125
-0,496875;-1,164375;-0,365;0,104375;0,1390625;0,6084375;0,085578125;0,088125;-0,376353125;0,739778125;0,4808795;-0,347734375;-0,341484375;0,25823903125;0,05994375;-0,109296875;-0,52586221875;-0,40359375;0,16052053125;-1,3615695625;-0,824796875;0,27982021875
-0,496875;1,835625;-0,365;-1,895625;-1,8609375;0,6084375;-0,734421875;0,088125;-0,376353125;-0,090221875;-0,9791205;-0,347734375;-0,341484375;-0,91436096875;0,05994375;0,470703125;-0,14126221875;-0,25359375;1,43952053125;0,1152304375;-0,124796875;0,27982021875
-0,496875;-1,164375;-0,365;2,104375;0,1390625;-0,3915625;0,875578125;0,088125;-1,426353125;-0,550221875;1,1717795;-1,057734375;0,418515625;1,01973903125;1,59994375;0,470703125;-0,14126221875;-0,09359375;0,16052053125;0,8436304375;1,055203125;-0,06827978125
0,503125;1,835625;-0,365;1,104375;1,1390625;-0,3915625;-0,234421875;0,088125;-0,156353125;-0,860221875;0,4808795;-0,747734375;-0,081484375;0,25823903125;-0,38005625;0,190703125;0,89263778125;0,07640625;-1,54987946875;-0,4085695625;0,585203125;-0,74037978125
0,503125;-1,164375;-0,365;2,104375;-1,8609375;-0,3915625;1,035578125;0,088125;-0,376353125;-0,090221875;1,1717795;-0,347734375;-0,341484375;-0,42416096875;0,50994375;0,470703125;-0,14126221875;-0,09359375;0,64142053125;-0,4085695625;0,345203125;-0,74037978125
0,503125;1,835625;-0,365;0,104375;0,1390625;0,6084375;0,465578125;0,088125;-0,746353125;0,379778125;-0,9791205;-0,347734375;-0,341484375;0,49473903125;0,05994375;-0,109296875;-1,09176221875;0,26640625;1,43952053125;-0,4085695625;0,115203125;0,27982021875
-0,496875;1,835625;-0,365;-1,895625;-1,8609375;-1,3915625;-1,544421875;1,088125;1,833646875;-0,090221875;1,1717795;0,662265625;1,118515625;0,74583903125;0,05994375;-0,109296875;-0,52586221875;-1,43359375;-0,49397946875;-1,0534695625;-0,824796875;-0,06827978125
-0,496875;-1,164375;-0,365;1,104375;0,1390625;-0,3915625;-0,134421875;0,088125;0,073646875;2,089778125;1,1717795;-0,347734375;0,178515625;-0,19586096875;0,05994375;-0,449296875;-1,09176221875;-0,25359375;-1,32437946875;-0,4085695625;0,115203125;0,63742021875
-0,496875;-0,164375;-0,365;0,104375;-0,8609375;-0,3915625;-0,374421875;0,088125;-0,906353125;-0,550221875;-0,9791205;-0,747734375;-0,081484375;0,02983903125;0,05994375;-1,059296875;-1,09176221875;-1,28359375;-0,36647946875;-0,7370695625;-0,584796875;-0,06827978125
-0,496875;-1,164375;-0,365;0,104375;0,1390625;0,6084375;0,265578125;1,088125;2,623646875;1,439778125;1,1717795;2,242265625;0,178515625;-0,19586096875;1,59994375;1,700703125;0,14793778125;0,70640625;-0,75017946875;1,8659304375;0,345203125;2,21222021875
-0,496875;1,835625;0,635;-2,895625;-2,8609375;0,6084375;-2,114421875;-0,911875;-0,566353125;-0,090221875;0,0475795;-0,347734375;-0,611484375;-0,42416096875;0,05994375;0,470703125;-0,52586221875;-0,09359375;0,64142053125;0,4760304375;0,585203125;0,27982021875
-0,496875;-1,164375;-0,365;0,104375;0,1390625;0,6084375;-0,164421875;0,088125;-0,376353125;0,379778125;0,4808795;0,662265625;-1,821484375;0,49473903125;-0,89005625;0,470703125;1,28243778125;0,99640625;-0,75017946875;0,1152304375;0,585203125;-0,06827978125
